GSE21749_P_WT_1 GSE21749_P_WT_2 GSE4193_P_WT_1b GSE4193_P_WT_2 GSE21749_R_WT_1 GSE21749_R_WT_2 GSE4193_R_WT_1 GSE4193_R_WT_2
pex14 10.2518359854176 10.2761083483945 10.3289115982957 10.387441769218 10.0006207490205 9.87494109464219 10.0615545847408 10.0946701967951
btnl10 6.40686829530728 6.42342084584217 6.91851496451877 7.21402229644918 6.5396607247911 6.46180044843998 6.24618784519193 6.3451294095351
acad12 6.77186541640783 6.98027046821296 7.1656284913247 7.36923630192753 7.00432954134702 6.69338522558765 7.18722360156805 7.11465832366981
adam18 11.4868930462681 11.234364351405 11.5941529361138 11.4272934092186 11.7049398859385 11.7588783317988 11.461919575726 10.953433057653
actl6b 4.8465985642364 5.1659067995726 5.40069168160427 5.3615133634844 5.53035471830081 5.54848545745743 5.65479703536023 5.57563703984592
sugct 4.88293460590566 4.78574374653274 5.31619063856419 5.31835587566644 4.13803369819431 4.86106405577194 4.81982265648416 4.96654873882355
polr3e 10.8014945165264 10.4489504368238 10.5227730602057 10.4847980503937 10.6657642175821 10.6806763711201 10.360740416119 10.1764038394179
hspbp1 10.1073258592056 10.0191383235502 9.87308940961622 10.035560762177 10.3839619825672 10.4680986545466 10.2373659158826 10.1982051171453
gpr179 7.42638755448093 6.88490614443259 7.39129749906106 7.62855886000024 7.3830030015465 7.37605487307454 7.62204866478171 7.87205327171592
tcstv1 3.94600607979477 4.15385651070138 4.35275215489497 4.55101635720714 4.15857887755732 4.00281061326548 4.26251530006779 4.375377637248
ppnr 6.2945496817516 6.15665410373271 6.55734885059177 6.43189005671588 6.41867516705892 6.65287028509928 6.62491490905895 6.64507373343027
cx3cr1 5.96342419333867 6.46310952191096 6.58796613161693 6.60691120319975 7.08752494371001 6.97243355576885 6.49665459809007 6.4353600298222
mpeg1 7.32940867901363 7.41578739011325 7.69901787807221 8.30363051956379 6.62429122740285 7.13672835493021 7.40343369178666 7.46474963930787
vmn1r42 5.64123466419448 5.60864758022191 6.30540147164072 6.03664148483504 6.03395110107218 5.84584627752523 6.0227751241251 6.03686550349671
ap5b1 8.98614373421175 8.74371926626954 9.28339038225074 9.44595841898176 8.93722691036365 8.88552590678173 8.84344235009204 8.49479178047466
mob3b 7.29945505753218 6.30644579537555 6.65303359377568 6.45330188574217 6.66385690374775 6.58199260230765 6.47952905449498 6.86789678584103
tph2 4.67236117664703 4.61398405846445 4.43112432018155 4.5826106011982 4.36226510392874 4.60129254773785 4.36268431669812 4.32087183946312
thumpd2 6.37643176665532 6.25095192958844 6.5889471010765 6.57430519283597 6.09602063092328 6.36452527367769 6.76011527870496 6.56789734853264
kcnk15 5.00987740456486 5.27377424846339 5.58770648653964 5.34322975830872 5.39629672069337 5.17494185224375 5.4586057229792 5.58926398908213
phf21b 5.6513743056623 5.44615079861603 5.87941094404239 5.75495623496712 5.48195711829827 5.51706311055137 5.25412932816786 5.40372494720773
klhl36 7.19009744140304 6.62707539834786 6.89644295761877 6.93590638663556 6.67465903043108 6.92430581747911 6.95566883476361 6.70732176283826
xpo6 11.8365377897139 11.5695274831945 11.7301118484429 11.4142959320636 11.7849525986122 11.7681876748752 11.603781504522 11.1987820309502
c76798 5.72491713291301 6.00353100634677 5.87364108263952 5.26026081722845 6.7089309222725 6.14737715795439 6.05485486238054 5.96263070026469
dip2b 9.50426073228751 9.36118146994121 8.98173581470714 8.99127077641175 9.1892272773501 9.2553226908785 9.07117569871751 9.26989249762787
gng7 6.45960610619324 6.24854794277458 6.18586900675171 6.18504581030174 6.92216676521524 6.46664865235615 6.40296372038136 6.49752960987387
au015148 4.61307108540045 4.45115102125538 4.38991809019768 4.271696416745 4.79701769731903 4.59794584722898 4.19763021067269 4.48886045463839
galnt9 6.87550348267246 6.60977395388767 7.04382434817714 6.94048620699526 7.62725342780062 7.25214996609292 6.92669786374932 7.12293251918802
bb166591 6.8625001789234 6.77907987085733 6.48503408586357 6.38482957959191 6.53759681029836 5.73225439238752 6.4474442345569 6.27295740220736
plbd2 9.32683338043823 9.33318962206237 9.70609272489911 9.8314613895527 9.87822022294407 9.76375993360161 10.0230810982881 9.8458512092597
gm2694 4.5962167015349 4.41259666587992 4.48858609922364 4.55673266750909 5.04513034514332 4.57419036433872 4.84412860755738 4.75958623038482
lrrn4 4.70379346591852 4.60648237027086 4.81866483004072 4.89330826522321 4.55167444812415 4.87916912847333 4.45623070686176 4.64371517362214
gm4850 6.53171112903239 6.46255002025014 6.6952784440363 6.72395928324717 6.34833215205446 6.43202148833759 6.49317416809584 6.69764802199427
ctrc 7.2328976948378 7.40744680102739 6.87180029923586 7.17778809144287 7.57184309002278 7.18540634367525 7.47524430846631 7.31338801630293
emilin3 9.08116390489853 8.49893930480188 8.82081082467022 8.96044632264084 8.81062525869288 8.88795901088666 9.01304916642483 8.34802756646375
atp2b4 5.75374853155321 5.82984619114651 6.15366051045414 6.05684183612443 5.80179366482321 5.46770361226912 5.90120221096704 6.02192542750823
slc26a8 9.11505375154353 9.04256171587524 9.49478624978643 9.43583119327818 9.06983720963003 9.13366425328881 9.25988559715444 9.00314234117466
prpmp5 4.36268431669812 4.31130884168197 4.57568828780477 4.65499969027114 4.12483569007562 4.17811561537215 4.44830769175115 4.49984555199966
gm10857 6.59266934984398 6.75141636337367 6.10408431317554 6.05487186089464 5.589089779456 5.97912947520804 6.15213867356335 6.03562744516458
krt24 5.79733004027826 6.01217706691987 6.33814837807225 6.15194713310175 6.42514183366867 6.16515836919043 6.30386110937109 6.41606323957083
ucp3 6.62415048255743 6.69988903008015 7.04432856282295 7.09419468455246 6.85508131284278 7.1657729499057 6.94232158403515 6.92674690157325
extl1 7.13021486916596 6.91834257403227 7.59492295367353 7.44044063332251 7.46581719848307 7.62880492272147 7.64167544514616 7.48538744349142
gm10997 4.67419523445703 4.85202377671644 5.12474051819069 5.04175039630302 4.77710604885619 4.99585972834756 5.05676172879122 5.39748449380535
cldn16 6.207036185418 6.38338925659151 6.34205403659357 6.65188913489939 6.60860546262436 6.23021076068303 6.48445490187266 6.53636457746537
loc434348 5.74423972977121 5.31572259904002 5.2873470451751 5.41364924807625 5.1626190795358 4.83165049359749 5.15975767957406 5.39817991375244
zfp532 7.00878474432336 7.27926098685744 7.08390870962901 7.08484161457075 7.51747855147674 7.22068170564463 7.46103810396304 7.27018300883521
macc1 4.15573138534049 4.20908321977483 3.97622195095675 4.14533146928042 4.637956541251 4.63796645663619 4.05220745867689 4.08421342511036
tlx3 5.96322471353413 6.15256188661065 6.27767798854282 6.55010164908978 6.76419552936515 6.36062190450412 6.46520564534172 6.45960610619324
krtap9-3 4.39525338511198 4.13298425990218 4.03864067266765 4.12533613492848 4.51519273674486 4.35223238701502 4.11588117120453 4.1704662579312
pcdh1 5.05612121753339 5.06263780438327 5.31092603178633 5.42443705990622 5.42296038361085 5.55329942146916 5.2236190427378 5.32301286759126
gbx1 6.84606273804791 6.61682909042932 7.18315327156922 7.12025823218156 6.90135999135846 6.81446680853482 7.06398751748949 6.89236170115183
rdm1 8.22228634730471 8.22649272368152 7.9920625806362 7.93889219596515 8.08500315936322 7.95774547075397 8.06285337001466 8.26488449259285
syt6 4.51493135847298 4.4544525719282 4.11216504646364 4.13500447170918 4.31624282932292 4.16636012423355 4.10799694714278 4.08030370664991
mptx1 4.61446080148021 4.14142668009788 4.8920659869677 4.78111041019693 5.11690986137981 4.69604768416112 4.98480237240444 4.82739215166437
gm12372 13.3958595862351 13.3916390229633 13.6927713430873 13.5765722290383 13.2242429116354 13.4695526214805 13.6149211056016 13.7217124522844
cts3 4.56636040324329 4.61656730231426 4.75465820549326 4.96240283053437 4.8874723699567 4.77046657710043 4.68344930270328 5.0846986268687
plcxd3 4.21243151613185 4.25864377340289 4.4645890299396 4.5293475334443 4.65918024810897 4.82191281718888 4.41570234006361 4.34356432748237
carns1 8.16123917952569 7.89121345074397 8.09391985948719 8.30784392801462 7.81181198637632 7.75895011017231 7.9934025968109 8.03123984282283
polr2i 12.0909309008629 11.9319287099971 11.8492411389245 11.8394626317916 12.1904556232985 12.0844019743699 11.5594654704706 11.927613689131
usp4 6.77651399568386 6.88462404017841 7.30797759794091 6.88981933226523 6.32063198371482 6.32705940233711 6.8705371371328 6.94332727525998
chst2 6.16232566252315 6.03947549990729 6.22149269255286 6.17664437045005 6.05392330945802 6.68278359456256 6.67992600753105 6.27229870474076
kifc5b 5.81964413711639 5.55301074504599 5.46468733135695 5.27475795242519 5.28000402371397 5.35603185718018 5.50589147405578 5.25612773343046
ermap 6.72202653975735 6.58358195648679 6.8355067551153 6.85685748708648 6.51894566631403 6.80064347219476 6.53139444934359 6.67797499963475
zfp182 3.97463144179376 4.12186812532939 3.92721479283954 3.94966675894301 4.25125130034866 4.3924464409307 4.01916661196472 4.19252528892837
trpv2 6.34269401350915 6.12020791676236 6.47011180993526 6.71812434108259 7.01337092102122 6.54022354588932 6.65339673243313 6.66336737259405
dgcr6 6.65098391258016 6.64665953434386 7.09685023005036 7.05779966911296 7.05522596804863 6.93730429452365 7.13951417573334 7.1271033943492
bai1 7.29010669623084 7.21597871662695 7.81853325585299 7.87722210918259 7.82281842026708 7.76352764666077 7.95575316651455 7.90324601209096
aw125324 5.47956250561377 5.34806816865172 5.65742876896122 5.64196698034986 5.3969841001597 5.41081265495641 5.63150228446154 6.02655985135503
tatdn2 7.85893668251337 8.11579485786648 7.83017610454081 7.95086309999763 7.45262693334341 7.55403159922932 7.96087257018378 8.20153609283615
gm10420 13.1452355114466 13.2871781862044 12.9121665446768 13.0521757555231 12.7293587510967 12.7476962596496 12.9224054372423 13.0975541699916
defb8 5.30723101888145 5.51373711689078 5.04275581451687 5.30948957066907 5.22597092368746 5.08378166690776 5.07826694042058 5.04266339028534
gabrg1 3.87598582359179 4.17126836696581 4.29670212987447 4.34315061004723 4.45095744451162 4.1561405647847 4.39072472634362 4.54534538329738
nxph2 4.29304961134726 4.12307879273612 4.61967587110724 4.5756363958299 4.36679488651659 4.43994622505998 4.42912926155252 4.81499905466015
foxf2 5.25781344737063 5.12457986786221 5.60613893362857 5.56598281939821 5.36448946339452 5.427990558023 5.50553903785353 5.74771290429653
trmt44 7.64031296771476 7.60428458134629 7.31335208227012 7.35444244811518 7.3819780539197 7.46712596061681 7.65464786211842 7.53608140653645
reg2 7.5860152266825 7.57381229893559 7.91030802468473 7.9279788638617 7.88584732898112 7.92258291021573 7.71901333105093 7.95507511183873
d1ertd86e 5.93438202553801 6.01646425137045 6.20224789146532 6.34249872050203 5.87367460690451 6.04484662097074 6.32952966779422 6.1307633148848
gm19773 4.85785168468114 4.97202424994503 5.46266808616829 5.45324844429953 5.43192115710421 5.41204906080785 5.27490092355106 5.28505776601457
zfp125 8.18237841392202 7.97437854631789 7.72827338902897 7.58062166227476 8.32096621874765 8.1047167476512 8.06222402843067 8.14033216519064
cmtm2b 13.5536366036812 13.3170291980102 13.1963803044109 13.5083564978939 13.6762034251968 13.6653963786601 13.3546168901743 13.5557859616404
srpx 5.31357890186935 5.52072592422819 5.57873445907205 5.83555539438205 5.43551713617681 4.87761532070865 5.5477153846867 5.90375164812953
kcna3 6.54336336697356 6.29064139112669 6.42898603507509 6.67455367797392 6.91105971890475 6.56483846169568 6.80623883816802 6.73482012782229
fcho1 7.25771911375455 7.30030623847891 7.73129722980001 7.78207607813557 7.70229467091082 7.57470835231844 7.68106610782638 7.94134961050974
olfr64 6.96177877377714 6.88443808739104 7.23406751652074 7.6099172051376 7.46651867672613 7.24289059712024 7.21254265024196 7.3609176471855
zfp455 3.88733358824387 4.02494522864665 3.7282213361137 3.70915260421794 3.73005614609031 4.08333330475274 3.61000202815083 3.60204658803696
ermn 5.07317269355493 4.50549839701953 5.26782902837787 5.30144597883004 5.10826975453146 4.92463803167015 5.19756578929175 5.28913377831447
pif1 6.6711214687363 6.17485423370214 6.0267747749914 5.83727743840314 6.34839607251498 6.2064315258791 5.93934593356913 6.04773174556727
slitrk1 4.910455201329 4.82329272406512 5.17294931101517 5.36934085644876 5.28149637711167 5.21626071878219 5.33591681745264 5.51408023499705
eif2b4 11.3491291977504 11.179959565567 11.2602935140281 11.2870607578985 11.0871506744668 11.0364122698824 10.9967420448626 11.0109689039613
rasd1 7.38868538050633 7.40486618319033 7.76794847129707 8.32449296024352 7.26197473960026 7.43247227183414 7.42033870042907 7.59433898713285
clec10a 6.84958003135156 6.61512515858323 6.69301963217395 6.93483550869948 7.02003403666765 6.7009782239684 6.77426643138065 6.93895943956744
krt23 7.42088183152431 7.52756483987491 7.45137770814414 7.6394325556395 7.84525239873453 7.8037940732768 7.29037237570279 7.46040684310171
ttc32 5.93711328857603 6.07427465641546 5.61898847270245 5.56637518496575 6.17488472599509 5.97896742866092 6.08361561087643 6.12620254695536
tm9sf1 5.60913534456791 4.948960430357 4.83197248617497 4.84139568452182 5.31791992048289 4.99484582644241 4.77599114712769 4.87209799173587
smoc1 9.7237108423285 9.55019075667984 9.72473267988701 9.82175637815272 9.46868549892843 9.55207948487745 9.33286843102645 9.49364777919723
kcnmb4os2 10.0174380843473 9.59555022187486 9.62813413107994 9.63892616185924 9.86493739453146 9.80542597756694 9.44322453627196 9.54850194792542
lpcat3 11.7898428156162 11.9713922042357 12.302190783426 12.188429806492 11.7920259008362 11.7870301296077 11.8372564885746 11.5679303567195
gm7609 6.18978432896915 6.04410409357976 6.37322298696754 6.56467383200765 6.3513559951456 6.41988294060675 6.62322375840835 6.54172751280691
adamtsl3 7.43200463489518 7.27893689299743 7.11305945071865 6.93727678412864 7.05109531353281 7.09064960393609 7.25752048494648 7.66470953233508
adcy6 7.86161406150447 7.77154845003932 8.2310602158574 8.45459902446186 7.76644181561974 7.79579300783378 7.95723122566901 7.79530793594314
myh7b 7.15228010081735 7.12171276503976 7.31193310936504 7.62129728781077 7.1154950792704 7.24182614720163 7.35833956570676 7.44829380719549
kctd6 6.68449065257153 6.76831989275206 6.57516659037585 6.57584077875668 6.66511679009605 6.64367977894226 7.22854715190563 7.14661907169212
mblac1 8.2257314694589 8.37853959112125 7.67100137231106 7.69958559703077 7.65479505670567 7.62880492272147 7.49374608194999 7.07220178524337
pou4f1 4.48770191776826 4.58552836533437 4.24431742886552 4.39046081474459 4.47012396846448 4.70830914335329 4.77370947203115 4.6788385659523
pnliprp1 6.20411340638168 6.13068731646706 6.08744410980445 6.02558895111058 6.79241717234062 6.77968290021216 6.15452644485731 6.21459561431305
gm20556 4.27475828778647 4.09225597615101 4.15200589147112 4.37416562376798 4.41531192082869 4.6796001294969 4.19854713629842 4.13802469766492
mgrn1 9.13419940581825 8.95881375016344 8.94269874663025 9.05106434047736 8.75054894802221 8.77738332302057 8.6975309232673 8.73245853402529
scn9a 4.69746947883494 4.66135404085614 4.92083279783331 4.86155889396871 4.50707134051493 4.71685503566021 4.97409098068081 4.93396224056987
cntnap4 6.37587899699106 6.19009801002396 6.63749782476719 6.5485691076239 6.54826869768326 6.79514702712356 6.722729597618 6.84696726749559
cryab 4.95245671951069 5.0407078602043 5.24518071318537 5.39629362220824 5.58448820266551 5.52911597897695 5.24768200827627 5.25894720738181
rgs20 6.69309827744025 6.5921387373509 6.92651994918242 6.77961981460933 6.9366088599064 6.55537699311835 6.65501660131943 6.85744361389335
syde1 5.62177364262633 5.73220773733463 5.78779886438607 5.89532672886299 6.11880708735756 6.00121618873062 5.97210340662959 6.03360515673803
dynlt1f 7.0161186299453 7.15868374081599 6.91695861279959 6.87409016431472 6.18930205408557 6.25693836235819 6.93483783259731 6.90513576223673
cyp2j9 5.95791642443655 5.76678806335889 5.68223426277823 5.80291277008113 6.04959748810363 6.11832219824634 5.65941216574992 5.76957103486756
sned1 8.34454576817926 7.98052573387988 8.35572887313845 8.36886572503344 8.63611864364002 8.57243967689133 8.17816756547353 8.18674347855212
af529169 3.90889780544065 4.05964057339711 3.84502100851619 4.14447834353391 4.24663593485742 4.62443429174377 3.94363874738594 4.05783390825769
nkx2-2 5.30723101888145 5.57666001758032 5.60515245793134 6.01549799424723 5.66717328680608 5.62611650217582 5.77217982920977 6.08494284249494
serpinb2 4.13869312512825 3.96533274159269 4.03639373668754 4.22472074392274 4.60454690506185 4.64839969562127 4.10837610164869 4.10082877453994
abhd11os 6.87016733286217 6.77793623252353 7.05031810329127 7.03494809494946 7.08823221471892 7.28191799195942 6.91250606541553 7.57250799391123
ankrd33 6.6853156060725 6.58958174397398 6.99575302019445 7.090803421183 6.86985578858855 6.87279487224693 7.04762701058159 7.23276784412646
ppp2r5b 7.88965362629227 7.89278304278453 7.57403127503569 7.76093050678158 7.7159609343677 7.55395231400595 7.48966086432402 7.56001998346385
aa517841 5.57763026455326 5.30093674924478 4.97960789979486 5.09673748094661 5.32374570661916 5.39495636434689 5.11044465763427 5.28491080440152
cdk3-ps 7.06817963899239 7.06105943173129 7.13835428923597 7.2243128991703 7.53187101648334 6.92480022392787 7.31400839412859 7.29653302401268
gm16489 5.26517705998924 5.48344617180189 5.55993831158852 5.70102220533474 5.83776063995394 5.50647618155855 5.5357527373652 6.01099335205831
gm19835 4.46133542856231 4.86856285080398 5.19902654464155 5.04801603070196 4.79974769490272 4.89906067433378 5.31852803862253 5.03295327729935
zfp764 6.5838930624252 6.51769600220762 6.27475884168003 6.27333451362789 6.30300787000367 6.5682862888958 6.44146973782302 6.45166970744034
omg 8.33727819781376 8.01114583878882 8.73994238274228 8.64315495460863 8.54001923770833 8.50538476883201 8.68364204494681 9.02157254346352
erp29 11.0188173333795 10.758730109688 10.577749948503 10.8055943106611 10.9519363651811 10.8311326503206 10.5989315205285 10.6363839528974
pde6g 8.19648424599819 7.93359254693284 7.89645894071877 7.91280223843617 7.88026019617305 8.12372278012198 8.12920799155204 8.18430829077257
capn1 6.33390094472284 6.0104311351516 6.63716890512156 6.71443314991037 6.79426682397625 6.63713656567978 6.79926589732674 7.15196892291226
g0s2 6.10458273250748 5.92274747682575 6.32955106343222 6.50110425394685 6.51430671505397 6.49889471642326 6.50513022417563 6.57588170563548
tmem140 5.77875049948607 5.68072222445897 5.39019142157164 5.3127853977276 5.61057924790582 5.40259247446145 5.39528215340649 5.45660089303643
arhgef1 7.53819340069593 7.66131354764882 7.84587095448622 7.82457812382163 7.31363802422246 7.18421615198333 7.52897930095388 7.51956280901144
lhx5 5.88482989661357 5.7401846275634 5.61723618357292 5.89628962343881 5.79789393079965 5.99381084407676 5.66585899569392 5.59576070732746
mmp3 5.58485071142896 5.61713378251307 5.71500027176169 5.86514941882227 5.28004838907742 5.98993713889892 5.81718721093733 5.83562003487291
ak017779 7.07992274977475 7.0803958713339 7.19297358674843 7.30389822346348 7.37923384941166 7.3176518214293 7.00672271570471 7.05384561654324
krtap7-1 5.08492629971243 4.91783911272872 5.39621323951565 5.76372269955673 5.57208388321262 5.41835651313563 5.41677805821103 5.54548331072785
gm5485 5.73038404193684 5.56983768755861 5.47950997379681 5.42641624020656 5.9321260199555 5.94306979126879 5.68527589704462 5.62351354379079
s100b 6.65950314376354 6.50811629901634 6.83542868266795 7.02531799512558 6.98266004225437 6.79328350976488 7.02527876874618 6.90701722432038
rnase6 5.20387838186012 4.65716087268482 4.90207188186071 5.04804800103192 5.2128725414163 5.15986567625576 4.94918609641045 4.95175208175822
dhtkd1 4.62340930808028 4.93544958501896 4.97268723429913 5.07106625813277 4.33945137584184 4.7407261809042 4.89289180901835 4.81097780480004
tmed11 4.16319361107211 4.41811459755443 4.79709256651194 4.64211547217763 4.87136309150006 4.58004632950412 4.76474806940358 4.71508601108601
ly96 5.16109884549776 5.19252643320878 4.99385014542679 5.2034905246225 5.56341317635944 4.97451589362167 4.99642426573322 5.30539441755271
ai225934 6.68840718438328 6.15813636479413 6.99991974468893 7.09180758483499 6.83019002033013 7.00660363415314 7.18492081760308 6.88849819271505
rassf2 5.60309468952517 5.71402216735277 6.02360339312352 6.33836392153529 5.17876798483499 5.69897485723902 5.42378674460698 5.68719469017045
stradb 9.65297368614531 9.81856489027884 9.15081932156019 9.05790414293502 9.00012202181977 9.09856305711723 9.07677669538148 8.74098702474189
txnl4b 10.3005181410169 9.98371315516764 10.191701586196 10.0880678119549 10.2205405419653 10.1823954875071 9.91318560469959 9.76022015997072
gm13629 4.84554032088592 5.32191734563391 5.04297649427852 5.16511833949828 5.2523418048112 5.31846103001145 5.07788571511291 5.01563314086202
pdc 5.05323506888029 5.19638769313205 5.03610916922324 5.00549939608514 5.40182764016719 5.63295641233432 5.05976419522343 5.24159489398155
adam11 8.17171300466708 8.17983451227225 7.91064291633986 7.75046933409591 7.83374630106281 7.81262518053677 7.70860432296729 7.7215067302251
cst6 5.68543411208172 5.73056221570362 5.95159145911065 5.95187620273858 5.60469554794585 5.8709246609218 5.97433297155162 5.95052190265118
bckdhb 6.97286039691906 6.97105066241562 7.03042378919224 7.57024208814424 6.60291129209072 6.59808843807275 7.27287333840754 7.05730542991784
toe1 9.47291507271232 9.67110501416658 10.0264406389878 10.2663682228328 9.82947660071475 9.95371015093544 9.7961500907756 9.76275412295782
dchs1 8.71464902340334 8.45294222862071 8.4838076470857 8.74507026460476 8.67744812632919 8.70584360105239 8.02143531825193 8.50725379757392
enox2 5.20977515511438 4.67298550757573 5.00146877135476 5.22067474425781 4.92380385761919 5.34175445780197 4.99948078764368 5.1781046336279
dnm1 6.5677896421358 6.83827833666388 7.01003508893741 7.08507083613549 6.9209540267557 6.87552970533004 7.13689393532232 7.27026277173307
mup3 4.05654067284131 3.86827158167432 3.76418263981104 3.79503185572572 4.0017895421808 4.19849327161335 3.79017653343679 3.75553610310807
ms4a13 11.3357375941463 11.4060014288116 10.9387306689874 11.2642680118709 11.5499280349342 11.6055132040114 11.1803015879239 11.2201694074293
c78891 4.05646056902006 4.16954686793043 4.47777156191851 4.20776272403994 4.18095926002634 4.40041932324829 4.20871821887231 4.43815744948914
loc553096 7.12495015215097 6.99349330793144 6.88247111849528 6.91450401995443 6.57451535310393 6.50229830421982 6.81479523960647 6.74516757106532
zfp52 4.82989487826069 4.60175884803816 4.78339305205751 4.62763794680849 4.57403041366733 5.123216765067 4.79903424536436 4.92098486179816
c77651 4.69211882838342 4.88347194521912 5.22663866509812 5.0160727452928 4.56281110838144 4.79593719810483 4.7700533258552 4.66463005260915
pth 4.79979137363501 4.54265863233776 4.86734363835467 5.06085005278994 5.14469107287179 4.91306102940907 4.98054959329119 5.35786371235386
mdh2 9.94057866477453 9.93264660967116 9.47979396161662 9.46120785104876 9.82180163805173 9.77784779069469 10.2073175529864 9.83020952480457
nkx6-3 4.78586465513006 5.14266434344398 5.08789923907352 5.53458244235479 5.03664016006074 5.55406551736238 4.92817020419447 5.07102725795771
neurod6 4.03305282349408 4.00091292652055 3.83623136264044 3.72678765478386 4.17014083034096 4.20537853866837 3.83623136264044 3.92809827732098
leap2 5.47136926860131 5.81053183626707 5.73132610968425 5.8822495856283 6.13508246354725 5.71682378841425 5.89981967024687 6.14570355338354
tpbpa 4.76216636077867 4.69135175536704 4.81394870623499 5.06047673211724 5.06666176703685 5.02239590521132 4.98514724148519 4.88841797790091
aa517864 4.69747652413496 4.31663157957162 4.67801889979536 5.06543203428122 4.60982897080566 4.54729564591443 4.78675210150114 4.94015689142951
trbv1 5.84008416303392 5.86403666606207 6.16053758474039 6.46892094897031 6.0322534877716 6.001042067515 6.16101889281809 6.30737308392966
caskin2 7.77644431972224 7.39062891448204 8.06722395331364 8.08002980270196 7.89626563268322 7.9806999535483 8.1484025482656 8.21582075610149
iscu 11.8927453492238 11.852099360971 11.4932013327732 11.7070141912642 11.6530381218566 11.5189877064499 11.2611314186821 11.6495393773122
tcap 7.2001303728545 7.05675044082458 7.24178252362175 7.4459749044575 7.26596798162841 7.40158433729513 7.51743017501624 7.51017182969768
alg13 4.1502185991854 4.47718935193569 4.30846144655436 4.44179768577049 4.65397113105333 4.5783639079224 4.63389048518184 4.65540412986774
bmpr1b 5.80923493863314 5.87678841253161 5.78074981683163 5.89546880593334 6.3119108594598 6.2873093525241 5.6992184502205 5.9475154872457
fbxl18 7.31137161864339 7.52855384004736 7.47686665878594 7.68928539378613 7.3090086897617 7.36663954688541 7.57884129582375 7.13143590356372
zfp572 7.60719398401561 7.85044888290128 7.92017796867636 7.89422411874589 8.43044096212892 8.51331813469928 7.7585440370788 7.93360477753883
soga3 5.46923966461762 5.56817601440491 5.53901748620089 5.74852322063205 5.70271513950564 5.86733817599054 5.76568750574941 6.05386762551118
themis2 6.45252909708244 6.21209337523574 6.63656042915795 6.79302940500221 6.35255850181014 6.48561439404375 6.72113980770699 6.46636123625586
chsy3 3.96086265702861 3.75452831007619 3.7816058053819 3.80882650414725 4.28166939026327 4.24591829780472 3.82571409704844 3.85616579676757
psmc5 11.9344341922749 11.9971532269571 11.5698854147267 11.7275971210754 11.6845965565576 11.685151537652 11.4874033128288 11.4000551729158
map2k2 11.1166691085313 10.8160194907584 11.0883320209077 10.9873004888329 10.763444560523 10.469913809602 11.0143839671717 10.9623693309487
hspa12b 6.30226637576692 6.49664384800246 6.61567235791963 6.6408426169905 6.83876799739218 6.16662652322905 6.78902118460459 6.63833810838222
gm5148 4.08912887031072 4.15347581542207 4.43973924310195 4.34224248357827 4.45800476879609 4.43754106921385 4.23496241216467 4.49288213138506
cryba2 7.22416680251924 7.167655447714 7.12963912948591 7.36748019491932 7.38966218535079 7.58965003685011 7.37900097180857 7.61750287617116
itga2b 7.63109371758199 7.65319582364611 7.7168201836232 7.8830048491672 7.95392202878931 7.92249787168236 7.79749172299802 8.06628760870515
themis3 6.08841500807709 6.14419650358552 6.62165947441298 6.52427359096642 6.5361368594407 6.50465862155204 6.71079157887705 6.95785220310928
grip2 7.51728877832418 7.58507837653201 7.76454331187828 7.87220061673229 7.89737933008629 7.67058949937178 7.97870223012049 7.79269632949479
tchhl1 5.21169569839414 4.87439738183636 4.98026070438445 5.09459099485468 5.33485891933768 4.78980725200243 5.07699331763083 4.90132929762946
mmrn1 5.30659123420585 5.30734534047984 5.82283136183546 5.75420731873541 5.66238501503752 5.71540017818606 5.5587027319149 5.56667564498805
ctsj 3.91975064576322 4.23155483381147 4.33954346220497 4.45555725697141 4.29845933811671 4.48480981216024 4.58925804898592 4.59319463617005
ccdc149 4.5076663171464 4.43683701662954 4.83727498012927 4.98501777175367 4.66538761612486 4.72139876261439 4.82708051307237 4.90844843606347
csl 10.6968563153855 10.8054206395804 10.8537323827849 10.9042639532041 10.6003727005779 10.6421699648921 10.8821064774214 10.1449411978523
gm10421 6.72103773362946 6.62129990809973 7.03906565212092 7.1462441666383 6.79045387531639 6.82191114465939 6.9584699676049 6.98989896470072
gm10302 6.26092993071065 6.30535500269753 6.54091582778965 6.55340476465024 6.43196522963468 6.371634099491 6.31818736965742 6.60157354611125
hmx2 5.79375280031184 5.8366978487849 5.39262960358962 5.66846148016422 5.99597783844708 6.12150769828266 5.58460330201158 5.82131366394195
enpp1 5.70253856434259 5.51818171871343 5.93442145993725 6.0788605312702 5.95680484323131 6.07875645530611 5.77689627773015 5.90367454456863
tmem88b 6.21288451365202 6.56797732540378 6.41273195940318 6.36213769236886 6.17377236550661 6.07352043994878 6.4058015008838 6.49013801599801
rcvrn 5.61339323828236 5.23006144932508 5.57936857765341 5.76298884761741 5.40523971925831 5.53185377153593 5.81410834150873 5.71789909715095
lamb2 7.3314665371844 6.94813152265895 6.79438752881784 6.91365752483614 6.82203399089185 5.92774159330594 7.43889680828877 6.90013163219623
il5ra 4.53804912132411 4.43613715857117 4.81687366438144 4.9646292567476 4.70442449233942 4.86734009672387 4.86646183804128 5.12612417795941
fam189b 7.15745971310595 7.01173346009596 7.20993719580139 7.10624911608586 7.57438812436182 7.33427796630813 7.30683910371201 7.0210571299571
